Updated At, updated On, Light Intencity
5/27/2025, 8:18:29 AM,368.00
5/27/2025, 8:18:39 AM,377.00
5/27/2025, 8:18:49 AM,390.00
5/27/2025, 8:18:59 AM,400.00
5/27/2025, 8:19:10 AM,389.00
5/27/2025, 8:19:20 AM,386.00
5/27/2025, 8:19:30 AM,402.00
5/27/2025, 8:19:40 AM,405.00
5/27/2025, 8:19:51 AM,401.00
5/27/2025, 8:20:01 AM,399.00
5/27/2025, 8:20:11 AM,393.00
5/27/2025, 8:20:21 AM,389.00
5/27/2025, 8:20:31 AM,366.00
5/27/2025, 8:20:41 AM,382.00
5/27/2025, 8:20:51 AM,368.00
5/27/2025, 8:21:02 AM,350.00
5/27/2025, 8:21:12 AM,366.00
5/27/2025, 8:21:22 AM,359.00
5/27/2025, 8:21:32 AM,351.00
5/27/2025, 8:21:42 AM,349.00
5/27/2025, 8:21:52 AM,354.00
5/27/2025, 8:22:02 AM,359.00
5/27/2025, 8:22:12 AM,359.00
5/27/2025, 8:22:23 AM,335.00
5/27/2025, 8:22:33 AM,331.00
5/27/2025, 8:22:43 AM,308.00
5/27/2025, 8:22:53 AM,311.00
5/27/2025, 8:23:03 AM,309.00
5/27/2025, 8:23:13 AM,304.00
5/27/2025, 8:23:23 AM,295.00
5/27/2025, 8:23:34 AM,291.00
5/27/2025, 8:23:44 AM,299.00
5/27/2025, 8:23:54 AM,312.00
5/27/2025, 8:24:04 AM,322.00
5/27/2025, 8:24:14 AM,327.00
5/27/2025, 8:24:25 AM,339.00
5/27/2025, 8:24:35 AM,352.00
5/27/2025, 8:24:45 AM,382.00
5/27/2025, 8:24:55 AM,414.00
5/27/2025, 8:25:05 AM,420.00
5/27/2025, 8:25:15 AM,470.00
5/27/2025, 8:25:25 AM,477.00
5/27/2025, 8:25:35 AM,507.00
5/27/2025, 8:25:46 AM,530.00
5/27/2025, 8:25:56 AM,532.00
5/27/2025, 8:26:06 AM,545.00
5/27/2025, 8:26:16 AM,565.00
5/27/2025, 8:26:27 AM,587.00
5/27/2025, 8:26:38 AM,599.00
5/27/2025, 8:26:48 AM,609.00
5/27/2025, 8:26:58 AM,594.00
5/27/2025, 8:27:09 AM,645.00
5/27/2025, 8:27:19 AM,656.00
5/27/2025, 8:27:29 AM,679.00
5/27/2025, 8:27:39 AM,702.00
5/27/2025, 8:27:49 AM,731.00
5/27/2025, 8:27:59 AM,709.00
5/27/2025, 8:28:10 AM,678.00
5/27/2025, 8:28:20 AM,637.00
5/27/2025, 8:28:30 AM,656.00
5/27/2025, 8:28:40 AM,655.00
5/27/2025, 8:28:50 AM,654.00
5/27/2025, 8:29:01 AM,640.00
5/27/2025, 8:29:11 AM,752.00
5/27/2025, 8:29:21 AM,718.00
5/27/2025, 8:29:31 AM,752.00
5/27/2025, 8:29:41 AM,841.00
5/27/2025, 8:29:51 AM,909.00
5/27/2025, 8:30:01 AM,702.00
5/27/2025, 8:30:12 AM,687.00
5/27/2025, 8:30:22 AM,693.00
5/27/2025, 8:30:32 AM,701.00
5/27/2025, 8:30:42 AM,718.00
5/27/2025, 8:30:52 AM,731.00
5/27/2025, 8:31:03 AM,750.00
5/27/2025, 8:31:13 AM,794.00
5/27/2025, 8:31:23 AM,791.00
5/27/2025, 8:31:33 AM,827.00
5/27/2025, 8:31:44 AM,880.00
5/27/2025, 8:31:54 AM,1078.00
5/27/2025, 8:32:04 AM,1004.00
5/27/2025, 8:32:14 AM,833.00
5/27/2025, 8:32:24 AM,767.00
5/27/2025, 8:32:34 AM,749.00
5/27/2025, 8:32:44 AM,751.00
5/27/2025, 8:32:54 AM,752.00
5/27/2025, 8:33:04 AM,755.00
5/27/2025, 8:33:14 AM,752.00
5/27/2025, 8:33:25 AM,749.00
5/27/2025, 8:33:35 AM,688.00
5/27/2025, 8:33:45 AM,688.00
5/27/2025, 8:33:55 AM,666.00
5/27/2025, 8:34:05 AM,657.00
5/27/2025, 8:34:15 AM,649.00
5/27/2025, 8:34:25 AM,639.00
5/27/2025, 8:34:35 AM,656.00
5/27/2025, 8:34:45 AM,663.00
5/27/2025, 8:34:56 AM,662.00
5/27/2025, 8:35:06 AM,656.00
5/27/2025, 8:35:16 AM,646.00
5/27/2025, 8:35:26 AM,656.00
5/27/2025, 8:35:37 AM,613.00
5/27/2025, 8:35:47 AM,600.00
5/27/2025, 8:35:57 AM,656.00
5/27/2025, 8:36:07 AM,687.00
5/27/2025, 8:36:17 AM,657.00
5/27/2025, 8:36:27 AM,674.00
5/27/2025, 8:36:38 AM,727.00
5/27/2025, 8:36:48 AM,735.00
5/27/2025, 8:36:58 AM,698.00
5/27/2025, 8:37:08 AM,658.00
5/27/2025, 8:37:18 AM,623.00
5/27/2025, 8:37:28 AM,607.00
5/27/2025, 8:37:38 AM,573.00
5/27/2025, 8:37:48 AM,542.00
5/27/2025, 8:37:58 AM,529.00
5/27/2025, 8:38:08 AM,508.00
5/27/2025, 8:38:19 AM,497.00
5/27/2025, 8:38:29 AM,464.00
5/27/2025, 8:38:39 AM,468.00
5/27/2025, 8:38:49 AM,453.00
5/27/2025, 8:38:59 AM,436.00
5/27/2025, 8:39:09 AM,427.00
5/27/2025, 8:39:19 AM,415.00
5/27/2025, 8:39:29 AM,406.00
5/27/2025, 8:39:39 AM,413.00
5/27/2025, 8:39:49 AM,427.00
5/27/2025, 8:40:00 AM,457.00
5/27/2025, 8:40:10 AM,489.00
5/27/2025, 8:40:20 AM,543.00
5/27/2025, 8:40:30 AM,593.00
5/27/2025, 8:40:41 AM,578.00
5/27/2025, 8:40:51 AM,554.00
5/27/2025, 8:41:01 AM,591.00
5/27/2025, 8:41:11 AM,585.00
5/27/2025, 8:41:22 AM,559.00
5/27/2025, 8:41:32 AM,528.00
5/27/2025, 8:41:42 AM,495.00
5/27/2025, 8:41:52 AM,480.00
5/27/2025, 8:42:02 AM,453.00
5/27/2025, 8:42:13 AM,478.00
5/27/2025, 8:42:23 AM,490.00
5/27/2025, 8:42:33 AM,503.00
5/27/2025, 8:42:43 AM,526.00
5/27/2025, 8:42:53 AM,545.00
5/27/2025, 8:43:03 AM,586.00
5/27/2025, 8:43:13 AM,699.00
5/27/2025, 8:43:23 AM,854.00
5/27/2025, 8:43:34 AM,865.00
5/27/2025, 8:43:45 AM,967.00
5/27/2025, 8:43:55 AM,613.00
5/27/2025, 8:44:05 AM,557.00
5/27/2025, 8:44:15 AM,535.00
5/27/2025, 8:44:25 AM,548.00
5/27/2025, 8:44:35 AM,531.00
5/27/2025, 8:44:46 AM,511.00
5/27/2025, 8:44:56 AM,499.00
5/27/2025, 8:45:06 AM,502.00
5/27/2025, 8:45:16 AM,502.00
5/27/2025, 8:45:26 AM,496.00
5/27/2025, 8:45:36 AM,482.00
5/27/2025, 8:45:46 AM,447.00
5/27/2025, 8:45:56 AM,461.00
5/27/2025, 8:46:07 AM,448.00
5/27/2025, 8:46:17 AM,433.00
5/27/2025, 8:46:27 AM,415.00
5/27/2025, 8:46:37 AM,410.00
5/27/2025, 8:46:47 AM,406.00
5/27/2025, 8:46:58 AM,405.00
5/27/2025, 8:47:08 AM,390.00
5/27/2025, 8:47:18 AM,406.00
5/27/2025, 8:47:28 AM,422.00
5/27/2025, 8:47:38 AM,444.00
5/27/2025, 8:47:48 AM,463.00
5/27/2025, 8:47:58 AM,489.00
5/27/2025, 8:48:08 AM,485.00
5/27/2025, 8:48:18 AM,537.00
5/27/2025, 8:48:28 AM,567.00
5/27/2025, 8:48:39 AM,615.00
5/27/2025, 8:48:49 AM,713.00
5/27/2025, 8:48:59 AM,859.00
5/27/2025, 8:49:09 AM,1047.00
5/27/2025, 8:49:19 AM,665.00
5/27/2025, 8:49:29 AM,596.00
5/27/2025, 8:49:40 AM,592.00
5/27/2025, 8:49:50 AM,589.00
5/27/2025, 8:50:00 AM,564.00
5/27/2025, 8:50:10 AM,545.00
5/27/2025, 8:50:21 AM,547.00
5/27/2025, 8:50:31 AM,593.00
5/27/2025, 8:50:41 AM,737.00
5/27/2025, 8:50:51 AM,780.00
5/27/2025, 8:51:01 AM,818.00
5/27/2025, 8:51:11 AM,723.00
5/27/2025, 8:51:21 AM,567.00
5/27/2025, 8:51:31 AM,547.00
5/27/2025, 8:51:42 AM,496.00
5/27/2025, 8:51:52 AM,450.00
5/27/2025, 8:52:02 AM,421.00
5/27/2025, 8:52:12 AM,407.00
5/27/2025, 8:52:22 AM,406.00
5/27/2025, 8:52:32 AM,399.00
5/27/2025, 8:52:42 AM,384.00
5/27/2025, 8:52:52 AM,369.00
5/27/2025, 8:53:03 AM,368.00
5/27/2025, 8:53:13 AM,352.00
5/27/2025, 8:53:23 AM,358.00
5/27/2025, 8:53:33 AM,321.00
5/27/2025, 8:53:43 AM,331.00
5/27/2025, 8:53:53 AM,298.00
5/27/2025, 8:54:03 AM,278.00
5/27/2025, 8:54:13 AM,271.00
5/27/2025, 8:54:23 AM,262.00
5/27/2025, 8:54:34 AM,256.00
5/27/2025, 8:54:44 AM,255.00
5/27/2025, 8:54:54 AM,247.00
5/27/2025, 8:55:04 AM,253.00
5/27/2025, 8:55:14 AM,251.00
5/27/2025, 8:55:24 AM,250.00
5/27/2025, 8:55:34 AM,244.00
5/27/2025, 8:55:44 AM,241.00
5/27/2025, 8:55:55 AM,239.00
5/27/2025, 8:56:05 AM,234.00
5/27/2025, 8:56:15 AM,219.00
5/27/2025, 8:56:25 AM,215.00
5/27/2025, 8:56:35 AM,208.00
5/27/2025, 8:56:45 AM,207.00
5/27/2025, 8:56:55 AM,203.00
5/27/2025, 8:57:05 AM,192.00
5/27/2025, 8:57:16 AM,183.00
5/27/2025, 8:57:26 AM,178.00
5/27/2025, 8:57:36 AM,180.00
5/27/2025, 8:57:46 AM,174.00
5/27/2025, 8:57:56 AM,167.00
5/27/2025, 8:58:06 AM,176.00
5/27/2025, 8:58:16 AM,176.00
5/27/2025, 8:58:26 AM,186.00
5/27/2025, 8:58:37 AM,191.00
5/27/2025, 8:58:47 AM,199.00
5/27/2025, 8:58:57 AM,203.00
5/27/2025, 8:59:07 AM,197.00
5/27/2025, 8:59:17 AM,215.00
5/27/2025, 8:59:27 AM,219.00
5/27/2025, 8:59:37 AM,214.00
5/27/2025, 8:59:48 AM,223.00
5/27/2025, 8:59:58 AM,211.00
5/27/2025, 9:00:08 AM,210.00
5/27/2025, 9:00:18 AM,199.00
5/27/2025, 9:00:28 AM,206.00
5/27/2025, 9:00:38 AM,208.00
5/27/2025, 9:00:48 AM,207.00
5/27/2025, 9:00:59 AM,205.00
5/27/2025, 9:01:09 AM,206.00
5/27/2025, 9:01:19 AM,208.00
5/27/2025, 9:01:29 AM,212.00
5/27/2025, 9:01:39 AM,227.00
5/27/2025, 9:01:49 AM,226.00
5/27/2025, 9:01:59 AM,256.00
5/27/2025, 9:02:10 AM,269.00
5/27/2025, 9:02:20 AM,273.00
5/27/2025, 9:02:30 AM,272.00
5/27/2025, 9:02:40 AM,279.00
5/27/2025, 9:02:50 AM,277.00
5/27/2025, 9:03:00 AM,281.00
5/27/2025, 9:03:10 AM,285.00
5/27/2025, 9:03:20 AM,297.00
5/27/2025, 9:03:30 AM,286.00
5/27/2025, 9:03:40 AM,289.00
5/27/2025, 9:03:51 AM,272.00
5/27/2025, 9:04:01 AM,265.00
5/27/2025, 9:04:11 AM,250.00
5/27/2025, 9:04:21 AM,240.00
5/27/2025, 9:04:31 AM,238.00
5/27/2025, 9:04:41 AM,233.00
5/27/2025, 9:04:51 AM,231.00
5/27/2025, 9:05:01 AM,237.00
5/27/2025, 9:05:12 AM,242.00
5/27/2025, 9:05:22 AM,234.00
5/27/2025, 9:05:32 AM,242.00
5/27/2025, 9:05:42 AM,247.00
5/27/2025, 9:05:52 AM,269.00
5/27/2025, 9:06:02 AM,278.00
5/27/2025, 9:06:12 AM,270.00
5/27/2025, 9:06:23 AM,272.00
5/27/2025, 9:06:33 AM,290.00
5/27/2025, 9:06:43 AM,289.00
5/27/2025, 9:06:53 AM,291.00
5/27/2025, 9:07:03 AM,294.00
5/27/2025, 9:07:13 AM,295.00
5/27/2025, 9:07:23 AM,291.00
5/27/2025, 9:07:33 AM,291.00
5/27/2025, 9:07:44 AM,295.00
5/27/2025, 9:07:54 AM,295.00
5/27/2025, 9:08:04 AM,287.00
5/27/2025, 9:08:14 AM,288.00
5/27/2025, 9:08:24 AM,279.00
5/27/2025, 9:08:34 AM,281.00
5/27/2025, 9:08:44 AM,276.00
5/27/2025, 9:08:55 AM,278.00
5/27/2025, 9:09:05 AM,273.00
5/27/2025, 9:09:15 AM,274.00
5/27/2025, 9:09:25 AM,284.00
5/27/2025, 9:09:35 AM,289.00
5/27/2025, 9:09:45 AM,290.00
5/27/2025, 9:09:55 AM,291.00
5/27/2025, 9:10:05 AM,291.00
5/27/2025, 9:10:15 AM,288.00
5/27/2025, 9:10:26 AM,290.00
5/27/2025, 9:10:36 AM,320.00
5/27/2025, 9:10:46 AM,335.00
5/27/2025, 9:10:56 AM,336.00
5/27/2025, 9:11:06 AM,336.00
5/27/2025, 9:11:16 AM,327.00
5/27/2025, 9:11:26 AM,359.00
5/27/2025, 9:11:36 AM,365.00
5/27/2025, 9:11:47 AM,375.00
5/27/2025, 9:11:57 AM,384.00
5/27/2025, 9:12:07 AM,375.00
5/27/2025, 9:12:17 AM,396.00
5/27/2025, 9:12:27 AM,398.00
5/27/2025, 9:12:37 AM,405.00
5/27/2025, 9:12:47 AM,410.00
5/27/2025, 9:12:58 AM,415.00
5/27/2025, 9:13:08 AM,422.00
5/27/2025, 9:13:18 AM,418.00
5/27/2025, 9:13:28 AM,410.00
5/27/2025, 9:13:38 AM,425.00
5/27/2025, 9:13:48 AM,417.00
5/27/2025, 9:13:58 AM,420.00
5/27/2025, 9:14:09 AM,415.00
5/27/2025, 9:14:19 AM,410.00
5/27/2025, 9:14:29 AM,403.00
5/27/2025, 9:14:39 AM,397.00
5/27/2025, 9:14:49 AM,384.00
5/27/2025, 9:14:59 AM,357.00
5/27/2025, 9:15:09 AM,368.00
5/27/2025, 9:15:19 AM,359.00
5/27/2025, 9:15:29 AM,352.00
5/27/2025, 9:15:40 AM,342.00
5/27/2025, 9:15:50 AM,341.00
5/27/2025, 9:16:00 AM,334.00
5/27/2025, 9:16:10 AM,313.00
5/27/2025, 9:16:20 AM,330.00
5/27/2025, 9:16:30 AM,334.00
5/27/2025, 9:16:40 AM,337.00
5/27/2025, 9:16:51 AM,347.00
5/27/2025, 9:17:01 AM,351.00
5/27/2025, 9:17:11 AM,350.00
5/27/2025, 9:17:21 AM,368.00
5/27/2025, 9:17:32 AM,378.00
5/27/2025, 9:17:42 AM,381.00
5/27/2025, 9:17:52 AM,392.00
5/27/2025, 9:18:02 AM,390.00
5/27/2025, 9:18:12 AM,390.00
5/27/2025, 9:18:22 AM,395.00
5/27/2025, 9:18:32 AM,400.00
5/27/2025, 9:18:42 AM,397.00
5/27/2025, 9:18:53 AM,396.00
5/27/2025, 9:19:03 AM,391.00
5/27/2025, 9:19:13 AM,383.00
5/27/2025, 9:19:23 AM,375.00
5/27/2025, 9:19:33 AM,371.00
5/27/2025, 9:19:43 AM,367.00
5/27/2025, 9:19:53 AM,351.00
5/27/2025, 9:20:03 AM,324.00
5/27/2025, 9:20:14 AM,332.00
5/27/2025, 9:20:24 AM,320.00
5/27/2025, 9:20:34 AM,305.00
5/27/2025, 9:20:44 AM,299.00
5/27/2025, 9:20:54 AM,290.00
5/27/2025, 9:21:04 AM,287.00
5/27/2025, 9:21:14 AM,263.00
5/27/2025, 9:21:24 AM,274.00
5/27/2025, 9:21:35 AM,269.00
5/27/2025, 9:21:45 AM,264.00
5/27/2025, 9:21:55 AM,251.00
5/27/2025, 9:22:05 AM,273.00
5/27/2025, 9:22:15 AM,277.00
5/27/2025, 9:22:26 AM,296.00
5/27/2025, 9:22:36 AM,305.00
5/27/2025, 9:22:46 AM,310.00
5/27/2025, 9:22:56 AM,304.00
5/27/2025, 9:23:06 AM,324.00
5/27/2025, 9:23:16 AM,322.00
5/27/2025, 9:23:26 AM,331.00
5/27/2025, 9:23:36 AM,337.00
5/27/2025, 9:23:47 AM,352.00
5/27/2025, 9:23:57 AM,367.00
5/27/2025, 9:24:07 AM,378.00
5/27/2025, 9:24:17 AM,391.00
5/27/2025, 9:24:27 AM,402.00
5/27/2025, 9:24:37 AM,410.00
5/27/2025, 9:24:47 AM,400.00
5/27/2025, 9:24:58 AM,428.00
5/27/2025, 9:25:08 AM,426.00
5/27/2025, 9:25:18 AM,412.00
5/27/2025, 9:25:28 AM,432.00
5/27/2025, 9:25:38 AM,437.00
5/27/2025, 9:25:48 AM,438.00
5/27/2025, 9:25:58 AM,426.00
5/27/2025, 9:26:09 AM,453.00
5/27/2025, 9:26:19 AM,457.00
5/27/2025, 9:26:29 AM,439.00
5/27/2025, 9:26:39 AM,453.00
5/27/2025, 9:26:49 AM,446.00
5/27/2025, 9:26:59 AM,445.00
5/27/2025, 9:27:09 AM,448.00
5/27/2025, 9:27:19 AM,424.00
5/27/2025, 9:27:30 AM,435.00
5/27/2025, 9:27:40 AM,448.00
5/27/2025, 9:27:50 AM,432.00
5/27/2025, 9:28:00 AM,413.00
5/27/2025, 9:28:10 AM,423.00
5/27/2025, 9:28:20 AM,394.00
5/27/2025, 9:28:31 AM,381.00
5/27/2025, 9:28:41 AM,374.00
5/27/2025, 9:28:51 AM,349.00
5/27/2025, 9:29:01 AM,381.00
5/27/2025, 9:29:11 AM,371.00
5/27/2025, 9:29:21 AM,358.00
5/27/2025, 9:29:31 AM,341.00
5/27/2025, 9:29:42 AM,336.00
5/27/2025, 9:29:52 AM,334.00
5/27/2025, 9:30:02 AM,331.00
5/27/2025, 9:30:12 AM,336.00
5/27/2025, 9:30:22 AM,343.00
5/27/2025, 9:30:32 AM,342.00
5/27/2025, 9:30:42 AM,362.00
5/27/2025, 9:30:53 AM,368.00
5/27/2025, 9:31:03 AM,371.00
5/27/2025, 9:31:13 AM,403.00
5/27/2025, 9:31:23 AM,388.00
5/27/2025, 9:31:33 AM,373.00
5/27/2025, 9:31:43 AM,394.00
5/27/2025, 9:31:54 AM,397.00
5/27/2025, 9:32:04 AM,417.00
5/27/2025, 9:32:14 AM,483.00
5/27/2025, 9:32:24 AM,509.00
5/27/2025, 9:32:34 AM,496.00
5/27/2025, 9:32:44 AM,493.00
5/27/2025, 9:32:54 AM,464.00
5/27/2025, 9:33:04 AM,431.00
5/27/2025, 9:33:14 AM,445.00
5/27/2025, 9:33:25 AM,445.00
5/27/2025, 9:33:35 AM,441.00
5/27/2025, 9:33:45 AM,411.00
5/27/2025, 9:33:55 AM,503.00
5/27/2025, 9:34:05 AM,529.00
5/27/2025, 9:34:15 AM,566.00
5/27/2025, 9:34:25 AM,555.00
5/27/2025, 9:34:36 AM,574.00
5/27/2025, 9:34:46 AM,575.00
5/27/2025, 9:34:56 AM,591.00
5/27/2025, 9:35:06 AM,591.00
5/27/2025, 9:35:16 AM,604.00
5/27/2025, 9:35:26 AM,623.00
5/27/2025, 9:35:36 AM,635.00
5/27/2025, 9:35:46 AM,633.00
5/27/2025, 9:35:57 AM,624.00
5/27/2025, 9:36:07 AM,634.00
5/27/2025, 9:36:17 AM,598.00
5/27/2025, 9:36:27 AM,582.00
5/27/2025, 9:36:37 AM,606.00
5/27/2025, 9:36:47 AM,611.00
5/27/2025, 9:36:57 AM,622.00
5/27/2025, 9:37:07 AM,624.00
5/27/2025, 9:37:17 AM,618.00
5/27/2025, 9:37:28 AM,602.00
5/27/2025, 9:37:38 AM,594.00
5/27/2025, 9:37:48 AM,593.00
5/27/2025, 9:37:58 AM,497.00
5/27/2025, 9:38:08 AM,511.00
5/27/2025, 9:38:18 AM,641.00
5/27/2025, 9:38:28 AM,674.00
5/27/2025, 9:38:38 AM,656.00
5/27/2025, 9:38:49 AM,656.00
5/27/2025, 9:38:59 AM,677.00
5/27/2025, 9:39:09 AM,675.00
5/27/2025, 9:39:19 AM,687.00
5/27/2025, 9:39:29 AM,687.00
5/27/2025, 9:39:39 AM,691.00
5/27/2025, 9:39:49 AM,693.00
5/27/2025, 9:40:00 AM,701.00
5/27/2025, 9:40:10 AM,703.00
5/27/2025, 9:40:20 AM,710.00
5/27/2025, 9:40:30 AM,726.00
5/27/2025, 9:40:40 AM,734.00
5/27/2025, 9:40:50 AM,740.00
5/27/2025, 9:41:00 AM,750.00
5/27/2025, 9:41:10 AM,752.00
5/27/2025, 9:41:20 AM,742.00
5/27/2025, 9:41:31 AM,777.00
5/27/2025, 9:41:41 AM,793.00
5/27/2025, 9:41:51 AM,767.00
5/27/2025, 9:42:01 AM,813.00
5/27/2025, 9:42:11 AM,812.00
5/27/2025, 9:42:21 AM,816.00
5/27/2025, 9:42:31 AM,784.00
5/27/2025, 9:42:42 AM,791.00
5/27/2025, 9:42:52 AM,783.00
5/27/2025, 9:43:02 AM,781.00
5/27/2025, 9:43:12 AM,757.00
5/27/2025, 9:43:22 AM,585.00
5/27/2025, 9:43:32 AM,624.00
5/27/2025, 9:43:42 AM,778.00
5/27/2025, 9:43:52 AM,837.00
5/27/2025, 9:44:02 AM,870.00
5/27/2025, 9:44:13 AM,893.00
5/27/2025, 9:44:23 AM,912.00
5/27/2025, 9:44:33 AM,918.00
5/27/2025, 9:44:43 AM,894.00
5/27/2025, 9:44:53 AM,925.00
5/27/2025, 9:45:03 AM,913.00
5/27/2025, 9:45:13 AM,897.00
5/27/2025, 9:45:23 AM,895.00
5/27/2025, 9:45:33 AM,885.00
5/27/2025, 9:45:43 AM,882.00
5/27/2025, 9:45:54 AM,881.00
5/27/2025, 9:46:04 AM,890.00
5/27/2025, 9:46:14 AM,893.00
5/27/2025, 9:46:24 AM,903.00
5/27/2025, 9:46:34 AM,892.00
5/27/2025, 9:46:44 AM,902.00
5/27/2025, 9:46:54 AM,869.00
5/27/2025, 9:47:05 AM,890.00
5/27/2025, 9:47:15 AM,880.00
5/27/2025, 9:47:25 AM,876.00
5/27/2025, 9:47:35 AM,830.00
5/27/2025, 9:47:46 AM,858.00
5/27/2025, 9:47:57 AM,865.00
5/27/2025, 9:48:07 AM,840.00
5/27/2025, 9:48:17 AM,879.00
5/27/2025, 9:48:27 AM,785.00
5/27/2025, 9:48:37 AM,559.00
5/27/2025, 9:48:47 AM,558.00
5/27/2025, 9:48:57 AM,547.00
5/27/2025, 9:49:07 AM,591.00
5/27/2025, 9:49:18 AM,846.00
5/27/2025, 9:49:28 AM,863.00
5/27/2025, 9:49:38 AM,862.00
5/27/2025, 9:49:48 AM,720.00
5/27/2025, 9:49:58 AM,854.00
5/27/2025, 9:50:08 AM,931.00
5/27/2025, 9:50:19 AM,960.00
5/27/2025, 9:50:29 AM,951.00
5/27/2025, 9:50:39 AM,1009.00
5/27/2025, 9:50:49 AM,1010.00
5/27/2025, 9:50:59 AM,1022.00
5/27/2025, 9:51:09 AM,1055.00
5/27/2025, 9:51:19 AM,1069.00
5/27/2025, 9:51:41 AM,1095.00
5/27/2025, 9:51:51 AM,1152.00
5/27/2025, 9:52:01 AM,1127.00
5/27/2025, 9:52:11 AM,1104.00
5/27/2025, 9:52:21 AM,945.00
5/27/2025, 9:52:32 AM,1060.00
5/27/2025, 9:52:42 AM,1023.00
5/27/2025, 9:52:53 AM,1089.00
5/27/2025, 9:53:03 AM,1093.00
5/27/2025, 9:53:13 AM,1103.00
5/27/2025, 9:53:23 AM,1115.00
5/27/2025, 9:53:33 AM,1130.00
5/27/2025, 9:53:43 AM,1091.00
5/27/2025, 9:53:53 AM,1012.00
5/27/2025, 9:54:04 AM,953.00
5/27/2025, 9:54:14 AM,885.00
5/27/2025, 9:54:24 AM,921.00
5/27/2025, 9:54:35 AM,909.00
5/27/2025, 9:54:45 AM,883.00
5/27/2025, 9:54:55 AM,863.00
5/27/2025, 9:55:05 AM,864.00
5/27/2025, 9:55:16 AM,851.00
5/27/2025, 9:55:26 AM,826.00
5/27/2025, 9:55:36 AM,811.00
5/27/2025, 9:55:46 AM,756.00
5/27/2025, 9:55:56 AM,655.00
5/27/2025, 9:56:07 AM,814.00
5/27/2025, 9:56:17 AM,841.00
5/27/2025, 9:56:27 AM,839.00
5/27/2025, 9:56:37 AM,827.00
5/27/2025, 9:56:47 AM,845.00
5/27/2025, 9:56:58 AM,835.00
5/27/2025, 9:57:08 AM,784.00
5/27/2025, 9:57:18 AM,763.00
5/27/2025, 9:57:29 AM,731.00
5/27/2025, 9:57:50 AM,503.00
5/27/2025, 9:58:00 AM,507.00
5/27/2025, 9:58:10 AM,533.00
5/27/2025, 9:58:20 AM,662.00
5/27/2025, 9:58:31 AM,609.00
5/27/2025, 9:58:41 AM,611.00
5/27/2025, 9:58:51 AM,667.00
5/27/2025, 9:59:01 AM,688.00
5/27/2025, 9:59:11 AM,599.00
5/27/2025, 9:59:21 AM,643.00
5/27/2025, 9:59:32 AM,688.00
5/27/2025, 9:59:42 AM,690.00
5/27/2025, 9:59:52 AM,688.00
5/27/2025, 10:00:02 AM,660.00
5/27/2025, 10:00:12 AM,673.00
5/27/2025, 10:00:22 AM,643.00
5/27/2025, 10:00:32 AM,694.00
5/27/2025, 10:00:43 AM,694.00
5/27/2025, 10:00:53 AM,711.00
5/27/2025, 10:01:03 AM,714.00
5/27/2025, 10:01:13 AM,743.00
5/27/2025, 10:01:24 AM,768.00
5/27/2025, 10:01:34 AM,745.00
5/27/2025, 10:01:44 AM,735.00
5/27/2025, 10:01:54 AM,757.00
5/27/2025, 10:02:04 AM,607.00
5/27/2025, 10:02:14 AM,571.00
5/27/2025, 10:02:24 AM,537.00
5/27/2025, 10:02:34 AM,538.00
5/27/2025, 10:02:44 AM,538.00
5/27/2025, 10:02:55 AM,551.00
5/27/2025, 10:03:05 AM,576.00
5/27/2025, 10:03:15 AM,592.00
5/27/2025, 10:03:25 AM,688.00
5/27/2025, 10:03:35 AM,727.00
5/27/2025, 10:03:46 AM,681.00
5/27/2025, 10:03:56 AM,752.00
5/27/2025, 10:04:06 AM,706.00
5/27/2025, 10:04:16 AM,1079.00
5/27/2025, 10:04:26 AM,1077.00
5/27/2025, 10:04:36 AM,715.00
5/27/2025, 10:04:46 AM,772.00
5/27/2025, 10:04:57 AM,826.00
5/27/2025, 10:05:07 AM,671.00
5/27/2025, 10:05:17 AM,624.00
5/27/2025, 10:05:27 AM,622.00
5/27/2025, 10:05:37 AM,598.00
5/27/2025, 10:05:47 AM,683.00
5/27/2025, 10:05:57 AM,659.00
5/27/2025, 10:06:08 AM,666.00
5/27/2025, 10:06:18 AM,1003.00
5/27/2025, 10:06:28 AM,1242.00
5/27/2025, 10:06:38 AM,1104.00
5/27/2025, 10:06:48 AM,1210.00
5/27/2025, 10:06:58 AM,781.00
5/27/2025, 10:07:09 AM,663.00
5/27/2025, 10:07:19 AM,597.00
5/27/2025, 10:07:29 AM,618.00
5/27/2025, 10:07:39 AM,631.00
5/27/2025, 10:07:49 AM,1202.00
5/27/2025, 10:07:59 AM,1235.00
5/27/2025, 10:08:09 AM,1221.00
5/27/2025, 10:08:19 AM,986.00
5/27/2025, 10:08:30 AM,599.00
5/27/2025, 10:08:40 AM,623.00
5/27/2025, 10:08:50 AM,653.00
5/27/2025, 10:09:00 AM,704.00
5/27/2025, 10:09:10 AM,725.00
5/27/2025, 10:09:20 AM,976.00
5/27/2025, 10:09:30 AM,859.00
5/27/2025, 10:09:40 AM,723.00
5/27/2025, 10:09:51 AM,711.00
5/27/2025, 10:10:01 AM,720.00
5/27/2025, 10:10:11 AM,755.00
5/27/2025, 10:10:21 AM,1318.00
5/27/2025, 10:10:31 AM,853.00
5/27/2025, 10:10:42 AM,842.00
5/27/2025, 10:10:52 AM,1203.00
5/27/2025, 10:11:02 AM,1093.00
